Date,Time,Temp,Salinity,pH,Saturation State,Upwelling Index,,,,,,,,,,,,,,,,,
6/16/2009,12:00,12.54,32.44,7.884,1.517,0.007,,,,,,,,,,,,,,,,,
6/16/2009,12:15,12.62,32.44,7.893,1.547,0.132,,,,,,,,,,,,,,,,,
6/16/2009,12:30,12.66,32.46,7.898,1.562,0.257,,,,,,,,,,,,,,,,,
6/16/2009,12:45,12.68,32.48,7.903,1.577,0.382,,,,,,,,,,,,,,,,,
6/16/2009,13:00,12.76,32.48,7.903,1.577,0.507,,,,,,,,,,,,,,,,,
6/16/2009,13:15,12.81,32.45,7.912,1.608,0.632,,,,,,,,,,,,,,,,,
6/16/2009,13:30,12.77,32.46,7.936,1.688,0.757,,,,,,,,,,,,,,,,,
6/16/2009,13:45,12.83,32.46,7.941,1.704,0.882,,,,,,,,,,,,,,,,,
6/16/2009,14:00,12.87,32.47,7.945,1.720,1.007,,,,,,,,,,,,,,,,,
6/16/2009,14:15,12.9,32.48,7.955,1.753,1.132,,,,,,,,,,,,,,,,,
6/16/2009,14:30,12.88,32.45,7.950,1.737,1.257,,,,,,,,,,,,,,,,,
6/16/2009,14:45,12.92,32.43,7.960,1.770,1.382,,,,,,,,,,,,,,,,,
6/16/2009,15:00,12.86,32.42,7.946,1.720,1.507,,,,,,,,,,,,,,,,,
6/16/2009,15:15,12.84,32.44,7.965,1.788,1.632,,,,,,,,,,,,,,,,,
6/16/2009,15:30,12.91,32.42,7.965,1.787,1.757,,,,,,,,,,,,,,,,,
6/16/2009,15:45,12.89,32.45,7.969,1.805,1.882,,,,,,,,,,,,,,,,,
6/16/2009,16:00,12.94,32.42,7.964,1.787,2.007,,,,,,,,,,,,,,,,,
6/16/2009,16:15,12.9,32.41,7.969,1.805,2.132,,,,,,,,,,,,,,,,,
6/16/2009,16:30,12.91,32.4,7.974,1.822,2.257,,,,,,,,,,,,,,,,,
6/16/2009,16:45,12.92,32.38,7.969,1.805,2.382,,,,,,,,,,,,,,,,,
6/16/2009,17:00,12.92,32.37,8.003,1.929,2.507,,,,,,,,,,,,,,,,,
6/16/2009,17:15,12.85,32.36,7.988,1.875,2.632,,,,,,,,,,,,,,,,,
6/16/2009,17:30,12.83,32.36,7.974,1.822,2.757,,,,,,,,,,,,,,,,,
6/16/2009,17:45,12.79,32.33,7.993,1.893,2.882,,,,,,,,,,,,,,,,,
6/16/2009,18:00,12.78,32.36,7.969,1.805,3.025,,,,,,,,,,,,,,,,,
6/16/2009,18:15,12.79,32.35,7.965,1.788,3.441,,,,,,,,,,,,,,,,,
6/16/2009,18:30,12.77,32.36,7.965,1.788,3.858,,,,,,,,,,,,,,,,,
6/16/2009,18:45,12.78,32.34,7.950,1.737,4.274,,,,,,,,,,,,,,,,,
6/16/2009,19:00,12.86,32.31,7.960,1.771,4.691,,,,,,,,,,,,,,,,,
6/16/2009,19:15,12.89,32.32,7.931,1.671,5.108,,,,,,,,,,,,,,,,,
6/16/2009,19:30,13.2,32.19,7.941,1.703,5.525,,,,,,,,,,,,,,,,,
6/16/2009,19:45,13.67,32.21,7.945,1.718,5.941,,,,,,,,,,,,,,,,,
6/16/2009,20:00,13.56,32.28,7.954,1.752,6.358,,,,,,,,,,,,,,,,,
6/16/2009,20:15,13.42,32.25,7.978,1.838,6.774,,,,,,,,,,,,,,,,,
6/16/2009,20:30,13.3,32.25,7.983,1.856,7.191,,,,,,,,,,,,,,,,,
6/16/2009,20:45,13.26,32.23,7.969,1.804,7.608,,,,,,,,,,,,,,,,,
6/16/2009,21:00,13.27,32.23,7.969,1.804,8.025,,,,,,,,,,,,,,,,,
6/16/2009,21:15,13.28,32.23,7.964,1.787,8.441,,,,,,,,,,,,,,,,,
6/16/2009,21:30,13.28,32.23,7.964,1.787,8.858,,,,,,,,,,,,,,,,,
6/16/2009,21:45,13.29,32.22,7.964,1.787,9.274,,,,,,,,,,,,,,,,,
6/16/2009,22:00,13.26,32.24,7.945,1.719,9.691,,,,,,,,,,,,,,,,,
6/16/2009,22:15,13.28,32.23,7.921,1.638,10.107,,,,,,,,,,,,,,,,,
6/16/2009,22:30,13.25,32.24,7.912,1.607,10.525,,,,,,,,,,,,,,,,,
6/16/2009,22:45,13.2,32.24,7.936,1.687,10.941,,,,,,,,,,,,,,,,,
6/16/2009,23:00,13.17,32.24,7.936,1.687,11.358,,,,,,,,,,,,,,,,,
6/16/2009,23:15,13.15,32.24,7.955,1.753,11.775,,,,,,,,,,,,,,,,,
6/16/2009,23:30,13.13,32.24,7.945,1.720,12.191,,,,,,,,,,,,,,,,,
6/16/2009,23:45,13.13,32.24,7.945,1.720,12.608,,,,,,,,,,,,,,,,,
6/17/2009,0:00,13.11,32.25,7.926,1.655,13.010,,,,,,,,,,,,,,,,,
6/17/2009,0:15,13.09,32.24,7.917,1.623,13.176,,,,,,,,,,,,,,,,,
6/17/2009,0:30,13.08,32.24,7.917,1.623,13.343,,,,,,,,,,,,,,,,,
6/17/2009,0:45,13.06,32.25,7.912,1.607,13.510,,,,,,,,,,,,,,,,,
6/17/2009,1:00,13.05,32.25,7.912,1.607,13.676,,,,,,,,,,,,,,,,,
6/17/2009,1:15,13.04,32.25,7.898,1.561,13.843,,,,,,,,,,,,,,,,,
6/17/2009,1:30,13.09,32.24,7.898,1.561,14.010,,,,,,,,,,,,,,,,,
6/17/2009,1:45,13.07,32.24,7.898,1.561,14.176,,,,,,,,,,,,,,,,,
6/17/2009,2:00,13.08,32.23,7.884,1.516,14.343,,,,,,,,,,,,,,,,,
6/17/2009,2:15,13.09,32.23,7.879,1.501,14.510,,,,,,,,,,,,,,,,,
6/17/2009,2:30,13.11,32.23,7.874,1.486,14.676,,,,,,,,,,,,,,,,,
6/17/2009,2:45,13.11,32.23,7.860,1.443,14.843,,,,,,,,,,,,,,,,,
6/17/2009,3:00,13.12,32.23,7.855,1.429,15.010,,,,,,,,,,,,,,,,,
6/17/2009,3:15,13.15,32.23,7.850,1.414,15.176,,,,,,,,,,,,,,,,,
6/17/2009,3:30,13.16,32.23,7.846,1.400,15.343,,,,,,,,,,,,,,,,,
6/17/2009,3:45,13.19,32.23,7.841,1.386,15.510,,,,,,,,,,,,,,,,,
6/17/2009,4:00,13.21,32.22,7.831,1.359,15.676,,,,,,,,,,,,,,,,,
6/17/2009,4:15,13.27,32.2,7.817,1.319,15.843,,,,,,,,,,,,,,,,,
6/17/2009,4:30,13.26,32.22,7.817,1.319,16.010,,,,,,,,,,,,,,,,,
6/17/2009,4:45,13.24,32.23,7.803,1.279,16.176,,,,,,,,,,,,,,,,,
6/17/2009,5:00,13.19,32.24,7.803,1.279,16.343,,,,,,,,,,,,,,,,,
6/17/2009,5:15,13.16,32.23,7.807,1.293,16.510,,,,,,,,,,,,,,,,,
6/17/2009,5:30,13.13,32.24,7.803,1.280,16.676,,,,,,,,,,,,,,,,,
6/17/2009,5:45,13.12,32.23,7.789,1.241,16.843,,,,,,,,,,,,,,,,,
6/17/2009,6:00,13.12,32.23,7.784,1.229,16.973,,,,,,,,,,,,,,,,,
6/17/2009,6:15,13.13,32.24,7.784,1.229,16.515,,,,,,,,,,,,,,,,,
6/17/2009,6:30,13.16,32.23,7.807,1.293,16.056,,,,,,,,,,,,,,,,,
6/17/2009,6:45,13.18,32.23,7.774,1.204,15.598,,,,,,,,,,,,,,,,,
6/17/2009,7:00,13.22,32.24,7.798,1.267,15.140,,,,,,,,,,,,,,,,,
6/17/2009,7:15,13.29,32.23,7.807,1.292,14.681,,,,,,,,,,,,,,,,,
6/17/2009,7:30,13.26,32.24,7.798,1.266,14.223,,,,,,,,,,,,,,,,,
6/17/2009,7:45,13.45,32.18,7.788,1.241,13.765,,,,,,,,,,,,,,,,,
6/17/2009,8:00,13.36,32.26,7.788,1.241,13.307,,,,,,,,,,,,,,,,,
6/17/2009,8:15,13.52,32.2,7.807,1.292,12.848,,,,,,,,,,,,,,,,,
6/17/2009,8:30,13.41,32.27,7.779,1.216,12.390,,,,,,,,,,,,,,,,,
6/17/2009,8:45,13.46,32.24,7.788,1.241,11.931,,,,,,,,,,,,,,,,,
6/17/2009,9:00,13.41,32.26,7.779,1.216,11.474,,,,,,,,,,,,,,,,,
6/17/2009,9:15,13.58,32.21,7.802,1.279,11.015,,,,,,,,,,,,,,,,,
6/17/2009,9:30,13.7,32.13,7.812,1.304,10.557,,,,,,,,,,,,,,,,,
6/17/2009,9:45,13.47,32.3,7.798,1.266,10.099,,,,,,,,,,,,,,,,,
6/17/2009,10:00,13.44,32.29,7.826,1.345,9.640,,,,,,,,,,,,,,,,,
6/17/2009,10:15,13.46,32.27,7.850,1.413,9.181,,,,,,,,,,,,,,,,,
6/17/2009,10:30,13.51,32.28,7.878,1.500,8.723,,,,,,,,,,,,,,,,,
6/17/2009,10:45,13.56,32.26,7.883,1.514,8.265,,,,,,,,,,,,,,,,,
6/17/2009,11:00,13.57,32.26,7.878,1.500,7.807,,,,,,,,,,,,,,,,,
6/17/2009,11:15,13.66,32.27,7.912,1.605,7.349,,,,,,,,,,,,,,,,,
6/17/2009,11:30,13.71,32.29,7.921,1.637,6.890,,,,,,,,,,,,,,,,,
6/17/2009,11:45,13.74,32.28,7.940,1.701,6.431,,,,,,,,,,,,,,,,,
6/17/2009,12:00,13.75,32.31,7.988,1.872,5.988,,,,,,,,,,,,,,,,,
6/17/2009,12:15,13.78,32.3,8.002,1.926,5.780,,,,,,,,,,,,,,,,,
6/17/2009,12:30,13.77,32.31,8.007,1.945,5.571,,,,,,,,,,,,,,,,,
6/17/2009,12:45,13.77,32.34,8.021,2.001,5.363,,,,,,,,,,,,,,,,,
6/17/2009,13:00,13.77,32.35,8.026,2.019,5.154,,,,,,,,,,,,,,,,,
6/17/2009,13:15,13.75,32.35,8.021,2.001,4.946,,,,,,,,,,,,,,,,,
6/17/2009,13:30,13.79,32.37,8.030,2.038,4.738,,,,,,,,,,,,,,,,,
6/17/2009,13:45,13.82,32.36,8.035,2.058,4.529,,,,,,,,,,,,,,,,,
6/17/2009,14:00,13.86,32.37,8.035,2.057,4.321,,,,,,,,,,,,,,,,,
6/17/2009,14:15,13.89,32.35,8.035,2.057,4.113,,,,,,,,,,,,,,,,,
6/17/2009,14:30,13.93,32.36,8.035,2.057,3.905,,,,,,,,,,,,,,,,,
6/17/2009,14:45,13.92,32.38,8.030,2.038,3.696,,,,,,,,,,,,,,,,,
6/17/2009,15:00,13.9,32.38,8.016,1.981,3.488,,,,,,,,,,,,,,,,,
6/17/2009,15:15,13.88,32.3,8.016,1.981,3.280,,,,,,,,,,,,,,,,,
6/17/2009,15:30,13.89,32.32,8.016,1.981,3.071,,,,,,,,,,,,,,,,,
6/17/2009,15:45,13.98,32.26,8.035,2.057,2.863,,,,,,,,,,,,,,,,,
6/17/2009,16:00,13.87,32.35,7.997,1.908,2.655,,,,,,,,,,,,,,,,,
6/17/2009,16:15,13.85,32.29,7.997,1.908,2.446,,,,,,,,,,,,,,,,,
6/17/2009,16:30,13.8,32.32,8.016,1.982,2.238,,,,,,,,,,,,,,,,,
6/17/2009,16:45,13.84,32.29,8.035,2.058,2.030,,,,,,,,,,,,,,,,,
6/17/2009,17:00,13.85,32.27,8.016,1.982,1.821,,,,,,,,,,,,,,,,,
6/17/2009,17:15,13.78,32.28,7.997,1.908,1.613,,,,,,,,,,,,,,,,,
6/17/2009,17:30,13.7,32.29,7.959,1.768,1.404,,,,,,,,,,,,,,,,,
6/17/2009,17:45,13.68,32.27,7.964,1.785,1.196,,,,,,,,,,,,,,,,,
6/17/2009,18:00,13.67,32.27,7.950,1.735,1.005,,,,,,,,,,,,,,,,,
6/17/2009,18:15,13.64,32.26,7.935,1.685,1.088,,,,,,,,,,,,,,,,,
6/17/2009,18:30,13.6,32.25,7.912,1.606,1.172,,,,,,,,,,,,,,,,,
6/17/2009,18:45,13.62,32.23,7.907,1.590,1.255,,,,,,,,,,,,,,,,,
6/17/2009,19:00,13.61,32.23,7.888,1.529,1.338,,,,,,,,,,,,,,,,,
6/17/2009,19:15,13.67,32.19,7.864,1.456,1.422,,,,,,,,,,,,,,,,,
6/17/2009,19:30,13.73,32.18,7.826,1.344,1.505,,,,,,,,,,,,,,,,,
6/17/2009,19:45,13.86,32.15,7.788,1.240,1.588,,,,,,,,,,,,,,,,,
6/17/2009,20:00,14.74,31.85,7.916,1.619,1.671,,,,,,,,,,,,,,,,,
6/17/2009,20:15,14.39,32.24,7.968,1.800,1.755,,,,,,,,,,,,,,,,,
6/17/2009,20:30,14.11,32.28,7.973,1.818,1.838,,,,,,,,,,,,,,,,,
6/17/2009,20:45,13.87,32.28,7.973,1.819,1.921,,,,,,,,,,,,,,,,,
6/17/2009,21:00,13.78,32.3,7.973,1.819,2.005,,,,,,,,,,,,,,,,,
6/17/2009,21:15,13.74,32.28,7.969,1.802,2.088,,,,,,,,,,,,,,,,,
6/17/2009,21:30,13.71,32.27,7.969,1.802,2.171,,,,,,,,,,,,,,,,,
6/17/2009,21:45,13.71,32.29,7.973,1.820,2.255,,,,,,,,,,,,,,,,,
6/17/2009,22:00,13.77,32.27,7.969,1.802,2.338,,,,,,,,,,,,,,,,,
6/17/2009,22:15,13.91,32.28,7.964,1.785,2.422,,,,,,,,,,,,,,,,,
6/17/2009,22:30,13.75,32.3,7.959,1.768,2.505,,,,,,,,,,,,,,,,,
6/17/2009,22:45,13.76,32.29,7.954,1.751,2.588,,,,,,,,,,,,,,,,,
6/17/2009,23:00,13.77,32.29,7.954,1.751,2.671,,,,,,,,,,,,,,,,,
6/17/2009,23:15,13.77,32.3,7.950,1.734,2.755,,,,,,,,,,,,,,,,,
6/17/2009,23:30,13.76,32.29,7.945,1.718,2.838,,,,,,,,,,,,,,,,,
6/17/2009,23:45,13.75,32.3,7.945,1.718,2.922,,,,,,,,,,,,,,,,,
6/18/2009,0:00,13.75,32.3,7.945,1.718,3.007,,,,,,,,,,,,,,,,,
6/18/2009,0:15,13.76,32.3,7.935,1.685,3.132,,,,,,,,,,,,,,,,,
6/18/2009,0:30,13.76,32.3,7.931,1.669,3.257,,,,,,,,,,,,,,,,,
6/18/2009,0:45,13.79,32.29,7.921,1.637,3.382,,,,,,,,,,,,,,,,,
6/18/2009,1:00,13.8,32.28,7.916,1.621,3.507,,,,,,,,,,,,,,,,,
6/18/2009,1:15,13.81,32.29,7.907,1.590,3.632,,,,,,,,,,,,,,,,,
6/18/2009,1:30,13.84,32.29,7.907,1.589,3.757,,,,,,,,,,,,,,,,,
6/18/2009,1:45,13.85,32.3,7.897,1.559,3.882,,,,,,,,,,,,,,,,,
6/18/2009,2:00,13.84,32.29,7.897,1.559,4.007,,,,,,,,,,,,,,,,,
6/18/2009,2:15,13.84,32.29,7.892,1.544,4.132,,,,,,,,,,,,,,,,,
6/18/2009,2:30,13.85,32.29,7.897,1.559,4.257,,,,,,,,,,,,,,,,,
6/18/2009,2:45,13.86,32.29,7.888,1.528,4.382,,,,,,,,,,,,,,,,,
6/18/2009,3:00,13.87,32.3,7.873,1.484,4.507,,,,,,,,,,,,,,,,,
6/18/2009,3:15,13.86,31.53,7.860,1.442,4.632,,,,,,,,,,,,,,,,,
6/18/2009,3:30,13.88,31.4,7.855,1.428,4.757,,,,,,,,,,,,,,,,,
6/18/2009,3:45,13.91,31.46,7.845,1.400,4.882,,,,,,,,,,,,,,,,,
6/18/2009,4:00,13.97,31.85,7.836,1.371,5.007,,,,,,,,,,,,,,,,,
6/18/2009,4:15,14.05,31.82,7.831,1.357,5.132,,,,,,,,,,,,,,,,,
6/18/2009,4:30,14.22,31.42,7.821,1.331,5.257,,,,,,,,,,,,,,,,,
6/18/2009,4:45,14.37,31.76,7.821,1.330,5.382,,,,,,,,,,,,,,,,,
6/18/2009,5:00,14.42,31.74,7.807,1.290,5.507,,,,,,,,,,,,,,,,,
6/18/2009,5:15,14.4,31.9,7.788,1.239,5.632,,,,,,,,,,,,,,,,,
6/18/2009,5:30,14.35,31.68,7.792,1.252,5.757,,,,,,,,,,,,,,,,,
6/18/2009,5:45,14.28,31.66,7.774,1.202,5.882,,,,,,,,,,,,,,,,,
6/18/2009,6:00,14.23,31.84,7.831,1.357,6.053,,,,,,,,,,,,,,,,,
6/18/2009,6:15,14.23,31.71,7.816,1.317,6.970,,,,,,,,,,,,,,,,,
6/18/2009,6:30,14.07,31.67,7.826,1.344,7.887,,,,,,,,,,,,,,,,,
6/18/2009,6:45,14,32,7.816,1.317,8.803,,,,,,,,,,,,,,,,,
6/18/2009,7:00,14.01,31.71,7.802,1.278,9.720,,,,,,,,,,,,,,,,,
6/18/2009,7:15,14.03,31.72,7.788,1.240,10.637,,,,,,,,,,,,,,,,,
6/18/2009,7:30,14.15,31.67,7.807,1.291,11.554,,,,,,,,,,,,,,,,,
6/18/2009,7:45,14.27,31.74,7.835,1.371,12.470,,,,,,,,,,,,,,,,,
6/18/2009,8:00,14.4,31.74,7.873,1.484,13.387,,,,,,,,,,,,,,,,,
6/18/2009,8:15,14.48,31.66,7.883,1.513,14.304,,,,,,,,,,,,,,,,,
6/18/2009,8:30,14.56,31.65,7.873,1.483,15.220,,,,,,,,,,,,,,,,,
6/18/2009,8:45,14.54,31.95,7.887,1.527,16.136,,,,,,,,,,,,,,,,,
6/18/2009,9:00,14.5,31.74,7.864,1.454,17.053,,,,,,,,,,,,,,,,,
6/18/2009,9:15,14.47,31.72,7.821,1.330,17.971,,,,,,,,,,,,,,,,,
6/18/2009,9:30,14.53,31.69,7.845,1.398,18.887,,,,,,,,,,,,,,,,,
6/18/2009,9:45,14.48,31.72,7.811,1.303,19.803,,,,,,,,,,,,,,,,,
6/18/2009,10:00,14.46,31.67,7.792,1.252,20.720,,,,,,,,,,,,,,,,,
6/18/2009,10:15,14.44,31.66,7.778,1.214,21.636,,,,,,,,,,,,,,,,,
6/18/2009,10:30,14.37,31.93,7.754,1.153,22.554,,,,,,,,,,,,,,,,,
6/18/2009,10:45,14.33,31.66,7.740,1.118,23.470,,,,,,,,,,,,,,,,,
6/18/2009,11:00,14.34,31.65,7.750,1.142,24.387,,,,,,,,,,,,,,,,,
6/18/2009,11:15,14.36,31.62,7.759,1.166,25.303,,,,,,,,,,,,,,,,,
6/18/2009,11:30,14.39,31.62,7.778,1.214,26.220,,,,,,,,,,,,,,,,,
6/18/2009,11:45,14.48,31.63,7.797,1.264,27.136,,,,,,,,,,,,,,,,,
6/18/2009,12:00,14.56,31.63,7.807,1.290,28.063,,,,,,,,,,,,,,,,,
6/18/2009,12:15,14.56,31.62,7.797,1.264,29.146,,,,,,,,,,,,,,,,,
6/18/2009,12:30,14.61,31.57,7.802,1.277,30.229,,,,,,,,,,,,,,,,,
6/18/2009,12:45,14.58,31.59,7.797,1.264,31.313,,,,,,,,,,,,,,,,,
6/18/2009,13:00,14.56,31.6,7.830,1.357,32.396,,,,,,,,,,,,,,,,,
6/18/2009,13:15,14.55,31.72,7.811,1.303,33.479,,,,,,,,,,,,,,,,,
6/18/2009,13:30,14.55,31.58,7.788,1.239,34.563,,,,,,,,,,,,,,,,,
6/18/2009,13:45,14.52,31.61,7.797,1.264,35.646,,,,,,,,,,,,,,,,,
6/18/2009,14:00,14.49,31.55,7.816,1.317,36.729,,,,,,,,,,,,,,,,,
6/18/2009,14:15,14.5,31.54,7.807,1.290,37.813,,,,,,,,,,,,,,,,,
6/18/2009,14:30,14.58,31.62,7.773,1.202,38.897,,,,,,,,,,,,,,,,,
6/18/2009,14:45,14.52,31.6,7.773,1.202,39.979,,,,,,,,,,,,,,,,,
6/18/2009,15:00,14.46,31.6,7.802,1.277,41.063,,,,,,,,,,,,,,,,,
6/18/2009,15:15,14.48,31.93,7.816,1.316,42.147,,,,,,,,,,,,,,,,,
6/18/2009,15:30,14.47,31.61,7.835,1.370,43.230,,,,,,,,,,,,,,,,,
6/18/2009,15:45,14.44,31.61,7.850,1.412,44.313,,,,,,,,,,,,,,,,,
6/18/2009,16:00,14.46,31.7,7.835,1.370,45.396,,,,,,,,,,,,,,,,,
6/18/2009,16:15,14.46,31.6,7.807,1.290,46.479,,,,,,,,,,,,,,,,,
6/18/2009,16:30,14.43,31.58,7.788,1.239,47.563,,,,,,,,,,,,,,,,,
6/18/2009,16:45,14.42,31.57,7.797,1.265,48.646,,,,,,,,,,,,,,,,,
6/18/2009,17:00,14.4,31.92,7.759,1.165,49.729,,,,,,,,,,,,,,,,,
6/18/2009,17:15,14.37,31.57,7.769,1.190,50.813,,,,,,,,,,,,,,,,,
6/18/2009,17:30,14.36,31.56,7.740,1.119,51.897,,,,,,,,,,,,,,,,,
6/18/2009,17:45,14.32,31.55,7.726,1.084,52.980,,,,,,,,,,,,,,,,,
6/18/2009,18:00,14.29,31.58,7.778,1.215,54.054,,,,,,,,,,,,,,,,,
6/18/2009,18:15,14.29,31.55,7.740,1.119,54.971,,,,,,,,,,,,,,,,,
6/18/2009,18:30,14.22,31.58,7.759,1.166,55.886,,,,,,,,,,,,,,,,,
6/18/2009,18:45,14.19,31.57,7.774,1.202,56.804,,,,,,,,,,,,,,,,,
6/18/2009,19:00,14.17,31.55,7.783,1.227,57.721,,,,,,,,,,,,,,,,,
6/18/2009,19:15,14.23,31.49,7.802,1.278,58.636,,,,,,,,,,,,,,,,,
6/18/2009,19:30,14.29,31.58,7.802,1.278,59.553,,,,,,,,,,,,,,,,,
6/18/2009,19:45,14.44,31.51,7.826,1.343,60.470,,,,,,,,,,,,,,,,,
6/18/2009,20:00,14.49,31.53,7.792,1.252,61.386,,,,,,,,,,,,,,,,,
6/18/2009,20:15,14.5,31.51,7.816,1.317,62.303,,,,,,,,,,,,,,,,,
6/18/2009,20:30,14.28,31.43,7.826,1.344,63.220,,,,,,,,,,,,,,,,,
6/18/2009,20:45,14,31.54,7.859,1.441,64.137,,,,,,,,,,,,,,,,,
6/18/2009,21:00,13.62,31.29,7.884,1.516,65.053,,,,,,,,,,,,,,,,,
6/18/2009,21:15,13.66,31.2,7.874,1.486,65.971,,,,,,,,,,,,,,,,,
6/18/2009,21:30,13.09,31.12,7.932,1.672,66.886,,,,,,,,,,,,,,,,,
6/18/2009,21:45,12.89,31.06,7.932,1.673,67.804,,,,,,,,,,,,,,,,,
6/18/2009,22:00,12.81,30.79,7.937,1.690,68.721,,,,,,,,,,,,,,,,,
6/18/2009,22:15,12.77,30.85,7.942,1.706,69.637,,,,,,,,,,,,,,,,,
6/18/2009,22:30,12.8,30.83,7.941,1.706,70.553,,,,,,,,,,,,,,,,,
6/18/2009,22:45,12.92,30.92,7.932,1.673,71.470,,,,,,,,,,,,,,,,,
6/18/2009,23:00,13.14,31.38,7.936,1.688,72.387,,,,,,,,,,,,,,,,,
6/18/2009,23:15,13.1,31.71,7.936,1.688,73.304,,,,,,,,,,,,,,,,,
6/18/2009,23:30,13.04,31.73,7.931,1.672,74.221,,,,,,,,,,,,,,,,,
6/18/2009,23:45,13.05,31.7,7.927,1.655,75.137,,,,,,,,,,,,,,,,,
6/19/2009,0:00,13.06,31.7,7.931,1.672,75.937,,,,,,,,,,,,,,,,,
6/19/2009,0:15,13.12,31.77,7.922,1.639,74.854,,,,,,,,,,,,,,,,,
6/19/2009,0:30,13.06,31.7,7.922,1.640,73.770,,,,,,,,,,,,,,,,,
6/19/2009,0:45,13.04,31.75,7.912,1.608,72.686,,,,,,,,,,,,,,,,,
6/19/2009,1:00,13.13,31.68,7.917,1.624,71.603,,,,,,,,,,,,,,,,,
6/19/2009,1:15,13.14,31.7,7.908,1.592,70.520,,,,,,,,,,,,,,,,,
6/19/2009,1:30,13.09,31.73,7.903,1.577,69.436,,,,,,,,,,,,,,,,,
6/19/2009,1:45,13.08,31.74,7.903,1.577,68.353,,,,,,,,,,,,,,,,,
6/19/2009,2:00,13.06,31.73,7.903,1.577,67.270,,,,,,,,,,,,,,,,,
6/19/2009,2:15,13.06,31.72,7.898,1.562,66.186,,,,,,,,,,,,,,,,,
6/19/2009,2:30,13.07,31.72,7.893,1.546,65.103,,,,,,,,,,,,,,,,,
6/19/2009,2:45,13.09,31.71,7.884,1.516,64.021,,,,,,,,,,,,,,,,,
6/19/2009,3:00,13.15,31.7,7.884,1.516,62.936,,,,,,,,,,,,,,,,,
6/19/2009,3:15,13.17,31.71,7.874,1.487,61.853,,,,,,,,,,,,,,,,,
6/19/2009,3:30,13.18,31.71,7.860,1.443,60.770,,,,,,,,,,,,,,,,,
6/19/2009,3:45,13.23,31.71,7.850,1.415,59.686,,,,,,,,,,,,,,,,,
6/19/2009,4:00,13.26,31.72,7.855,1.429,58.603,,,,,,,,,,,,,,,,,
6/19/2009,4:15,13.32,31.71,7.850,1.415,57.521,,,,,,,,,,,,,,,,,
6/19/2009,4:30,13.38,31.71,7.850,1.414,56.436,,,,,,,,,,,,,,,,,
6/19/2009,4:45,13.54,31.69,7.855,1.428,55.354,,,,,,,,,,,,,,,,,
6/19/2009,5:00,13.74,31.68,7.860,1.442,54.271,,,,,,,,,,,,,,,,,
6/19/2009,5:15,13.81,31.7,7.845,1.399,53.187,,,,,,,,,,,,,,,,,
6/19/2009,5:30,13.86,31.72,7.836,1.372,52.104,,,,,,,,,,,,,,,,,
6/19/2009,5:45,13.82,31.73,7.821,1.331,51.020,,,,,,,,,,,,,,,,,
6/19/2009,6:00,13.77,31.73,7.798,1.266,49.993,,,,,,,,,,,,,,,,,
6/19/2009,6:15,13.76,31.73,7.793,1.253,49.868,,,,,,,,,,,,,,,,,
6/19/2009,6:30,13.75,31.72,7.793,1.253,49.743,,,,,,,,,,,,,,,,,
6/19/2009,6:45,13.76,31.73,7.793,1.253,49.618,,,,,,,,,,,,,,,,,
6/19/2009,7:00,13.77,31.72,7.798,1.266,49.493,,,,,,,,,,,,,,,,,
6/19/2009,7:15,13.75,31.73,7.788,1.241,49.368,,,,,,,,,,,,,,,,,
6/19/2009,7:30,13.7,31.67,7.812,1.305,49.243,,,,,,,,,,,,,,,,,
6/19/2009,7:45,13.79,31.65,7.826,1.345,49.118,,,,,,,,,,,,,,,,,
6/19/2009,8:00,13.81,31.7,7.840,1.386,48.993,,,,,,,,,,,,,,,,,
6/19/2009,8:15,13.8,31.7,7.840,1.386,48.868,,,,,,,,,,,,,,,,,
6/19/2009,8:30,13.73,31.71,7.836,1.372,48.743,,,,,,,,,,,,,,,,,
6/19/2009,8:45,13.73,31.7,7.850,1.414,48.618,,,,,,,,,,,,,,,,,
6/19/2009,9:00,13.69,31.69,7.850,1.414,48.493,,,,,,,,,,,,,,,,,
6/19/2009,9:15,13.72,31.68,7.864,1.456,48.368,,,,,,,,,,,,,,,,,
6/19/2009,9:30,13.7,31.71,7.864,1.456,48.243,,,,,,,,,,,,,,,,,
6/19/2009,9:45,13.79,31.69,7.888,1.529,48.118,,,,,,,,,,,,,,,,,
6/19/2009,10:00,13.83,31.71,7.893,1.544,47.993,,,,,,,,,,,,,,,,,
6/19/2009,10:15,13.78,31.73,7.878,1.500,47.868,,,,,,,,,,,,,,,,,
6/19/2009,10:30,13.87,31.71,7.902,1.575,47.743,,,,,,,,,,,,,,,,,
6/19/2009,10:45,13.88,31.69,7.888,1.529,47.618,,,,,,,,,,,,,,,,,
6/19/2009,11:00,13.88,31.73,7.893,1.544,47.493,,,,,,,,,,,,,,,,,
6/19/2009,11:15,13.93,31.72,7.902,1.575,47.368,,,,,,,,,,,,,,,,,
6/19/2009,11:30,13.87,31.76,7.878,1.499,47.243,,,,,,,,,,,,,,,,,
6/19/2009,11:45,13.93,31.75,7.878,1.499,47.118,,,,,,,,,,,,,,,,,
6/19/2009,12:00,13.96,31.76,7.874,1.485,47.049,,,,,,,,,,,,,,,,,
6/19/2009,12:15,14.06,31.74,7.902,1.574,47.881,,,,,,,,,,,,,,,,,
